,1,2,3,4,5,CY,Z_count_1,Z_count_2,Z_count_3,Z_count_4,Z_count_5,Z_count_6,Z_min,Z_T,Z_max,Z_min_61,Z_max_61,Z_min_c,Z_T_c,Z_max_c,Z_min_61_c,Z_max_61_c,F_count_1,F_count_2,F_count_3,F_count_4,F_count_5,F_count_6,F_min,F_T,F_max,F_min_56,F_max_56,F_min_c,F_T_c,F_max_c,F_min_56_c,F_max_56_c
165,1,1,5,4,4,1,2,0,0,2,1,0,0,2,2,0,2,0,2,2,0,2,2,2,2,4,3,2,2,2,4,2,3,2,2,4,2,3
166,1,1,5,4,5,1,2,0,0,1,2,0,0,2,2,0,2,0,2,2,0,2,2,2,2,3,4,2,2,2,4,2,4,2,2,4,2,4
167,1,1,5,4,6,1,2,0,0,1,1,1,0,2,2,1,2,0,2,2,1,2,2,2,2,3,3,3,2,2,3,3,3,2,2,3,3,3
168,1,1,5,5,1,1,3,0,0,0,2,0,0,3,3,0,3,0,3,3,0,3,3,3,3,3,5,3,3,3,5,3,5,3,3,5,3,5
169,1,1,5,5,2,1,2,1,0,0,2,0,0,2,2,0,2,0,2,2,0,2,2,3,2,2,4,2,2,3,4,2,4,2,3,4,2,4
170,1,1,5,5,3,1,2,0,1,0,2,0,0,2,2,0,2,0,2,2,0,2,2,2,3,2,4,2,2,2,4,2,4,2,2,4,2,4
171,1,1,5,5,4,1,2,0,0,1,2,0,0,2,2,0,2,0,2,2,0,2,2,2,2,3,4,2,2,2,4,2,4,2,2,4,2,4
172,1,1,5,5,5,1,2,0,0,0,3,0,0,2,3,0,2,0,2,3,0,2,2,2,2,2,5,2,2,2,5,2,5,2,2,5,2,5
173,1,1,5,5,6,1,2,0,0,0,2,1,0,2,2,1,2,0,2,2,1,2,2,2,2,2,4,3,2,2,4,3,4,2,2,4,3,4
174,1,1,5,6,1,1,3,0,0,0,1,1,0,3,3,1,3,0,3,3,1,3,3,3,3,3,4,4,3,3,4,4,4,3,3,4,4,4
175,1,1,5,6,2,1,2,1,0,0,1,1,0,2,2,1,2,0,2,2,1,2,2,3,2,2,3,3,2,3,3,3,3,2,3,3,3,3
176,1,1,5,6,3,1,2,0,1,0,1,1,0,2,2,1,2,0,2,2,1,2,2,2,3,2,3,3,2,2,3,3,3,2,2,3,3,3
177,1,1,5,6,4,1,2,0,0,1,1,1,0,2,2,1,2,0,2,2,1,2,2,2,2,3,3,3,2,2,3,3,3,2,2,3,3,3
178,1,1,5,6,5,1,2,0,0,0,2,1,0,2,2,1,2,0,2,2,1,2,2,2,2,2,4,3,2,2,4,3,4,2,2,4,3,4
179,1,1,5,6,6,1,2,0,0,0,1,2,0,2,2,2,2,0,2,2,2,2,2,2,2,2,3,4,2,2,4,3,4,2,2,4,3,4
180,1,1,6,1,1,1,4,0,0,0,0,1,0,4,4,1,4,0,4,4,1,4,4,4,4,4,4,5,4,4,5,4,5,4,4,5,4,5
181,1,1,6,1,2,1,3,1,0,0,0,1,0,3,3,1,3,0,3,3,1,3,3,4,3,3,3,4,3,4,4,3,4,3,4,4,3,4
182,1,1,6,1,3,1,3,0,1,0,0,1,0,3,3,1,3,0,3,3,1,3,3,3,4,3,3,4,3,3,4,3,4,3,3,4,3,4
183,1,1,6,1,4,1,3,0,0,1,0,1,0,3,3,1,3,0,3,3,1,3,3,3,3,4,3,4,3,3,4,3,4,3,3,4,3,4
184,1,1,6,1,5,1,3,0,0,0,1,1,0,3,3,1,3,0,3,3,1,3,3,3,3,3,4,4,3,3,4,4,4,3,3,4,4,4
185,1,1,6,1,6,1,3,0,0,0,0,2,0,3,3,2,3,0,3,3,2,3,3,3,3,3,3,5,3,3,5,3,5,3,3,5,3,5
186,1,1,6,2,1,1,3,1,0,0,0,1,0,3,3,1,3,0,3,3,1,3,3,4,3,3,3,4,3,4,4,3,4,3,4,4,3,4
187,1,1,6,2,2,1,2,2,0,0,0,1,0,2,2,1,2,0,2,2,1,2,2,4,2,2,2,3,2,4,4,2,3,2,4,4,2,3
188,1,1,6,2,3,1,2,1,1,0,0,1,0,2,2,1,2,0,2,2,1,2,2,3,3,2,2,3,2,3,3,2,3,2,3,3,2,3
189,1,1,6,2,4,1,2,1,0,1,0,1,0,2,2,1,2,0,2,2,1,2,2,3,2,3,2,3,2,3,3,2,3,2,3,3,2,3
190,1,1,6,2,5,1,2,1,0,0,1,1,0,2,2,1,2,0,2,2,1,2,2,3,2,2,3,3,2,3,3,3,3,2,3,3,3,3
191,1,1,6,2,6,1,2,1,0,0,0,2,0,2,2,2,2,0,2,2,2,2,2,3,2,2,2,4,2,3,4,2,4,2,3,4,2,4
192,1,1,6,3,1,1,3,0,1,0,0,1,0,3,3,1,3,0,3,3,1,3,3,3,4,3,3,4,3,3,4,3,4,3,3,4,3,4
193,1,1,6,3,2,1,2,1,1,0,0,1,0,2,2,1,2,0,2,2,1,2,2,3,3,2,2,3,2,3,3,2,3,2,3,3,2,3
194,1,1,6,3,3,1,2,0,2,0,0,1,0,2,2,1,2,0,2,2,1,2,2,2,4,2,2,3,2,2,4,2,3,2,2,4,2,3
195,1,1,6,3,4,1,2,0,1,1,0,1,0,2,2,1,2,0,2,2,1,2,2,2,3,3,2,3,2,2,3,2,3,2,2,3,2,3
196,1,1,6,3,5,1,2,0,1,0,1,1,0,2,2,1,2,0,2,2,1,2,2,2,3,2,3,3,2,2,3,3,3,2,2,3,3,3
197,1,1,6,3,6,1,2,0,1,0,0,2,0,2,2,2,2,0,2,2,2,2,2,2,3,2,2,4,2,2,4,2,4,2,2,4,2,4
198,1,1,6,4,1,1,3,0,0,1,0,1,0,3,3,1,3,0,3,3,1,3,3,3,3,4,3,4,3,3,4,3,4,3,3,4,3,4
199,1,1,6,4,2,1,2,1,0,1,0,1,0,2,2,1,2,0,2,2,1,2,2,3,2,3,2,3,2,3,3,2,3,2,3,3,2,3
200,1,1,6,4,3,1,2,0,1,1,0,1,0,2,2,1,2,0,2,2,1,2,2,2,3,3,2,3,2,2,3,2,3,2,2,3,2,3
201,1,1,6,4,4,1,2,0,0,2,0,1,0,2,2,1,2,0,2,2,1,2,2,2,2,4,2,3,2,2,4,2,3,2,2,4,2,3
202,1,1,6,4,5,1,2,0,0,1,1,1,0,2,2,1,2,0,2,2,1,2,2,2,2,3,3,3,2,2,3,3,3,2,2,3,3,3
203,1,1,6,4,6,1,2,0,0,1,0,2,0,2,2,2,2,0,2,2,2,2,2,2,2,3,2,4,2,2,4,2,4,2,2,4,2,4
204,1,1,6,5,1,1,3,0,0,0,1,1,0,3,3,1,3,0,3,3,1,3,3,3,3,3,4,4,3,3,4,4,4,3,3,4,4,4
205,1,1,6,5,2,1,2,1,0,0,1,1,0,2,2,1,2,0,2,2,1,2,2,3,2,2,3,3,2,3,3,3,3,2,3,3,3,3
206,1,1,6,5,3,1,2,0,1,0,1,1,0,2,2,1,2,0,2,2,1,2,2,2,3,2,3,3,2,2,3,3,3,2,2,3,3,3
207,1,1,6,5,4,1,2,0,0,1,1,1,0,2,2,1,2,0,2,2,1,2,2,2,2,3,3,3,2,2,3,3,3,2,2,3,3,3
208,1,1,6,5,5,1,2,0,0,0,2,1,0,2,2,1,2,0,2,2,1,2,2,2,2,2,4,3,2,2,4,3,4,2,2,4,3,4
209,1,1,6,5,6,1,2,0,0,0,1,2,0,2,2,2,2,0,2,2,2,2,2,2,2,2,3,4,2,2,4,3,4,2,2,4,3,4
210,1,1,6,6,1,1,3,0,0,0,0,2,0,3,3,2,3,0,3,3,2,3,3,3,3,3,3,5,3,3,5,3,5,3,3,5,3,5
211,1,1,6,6,2,1,2,1,0,0,0,2,0,2,2,2,2,0,2,2,2,2,2,3,2,2,2,4,2,3,4,2,4,2,3,4,2,4
212,1,1,6,6,3,1,2,0,1,0,0,2,0,2,2,2,2,0,2,2,2,2,2,2,3,2,2,4,2,2,4,2,4,2,2,4,2,4
213,1,1,6,6,4,1,2,0,0,1,0,2,0,2,2,2,2,0,2,2,2,2,2,2,2,3,2,4,2,2,4,2,4,2,2,4,2,4
214,1,1,6,6,5,1,2,0,0,0,1,2,0,2,2,2,2,0,2,2,2,2,2,2,2,2,3,4,2,2,4,3,4,2,2,4,3,4
215,1,1,6,6,6,1,2,0,0,0,0,3,0,2,3,2,3,0,2,3,2,3,2,2,2,2,2,5,2,2,5,2,5,2,2,5,2,5
216,1,2,1,1,1,1,4,1,0,0,0,0,0,4,4,0,4,0,4,4,0,4,4,5,4,4,4,4,4,5,5,4,4,4,5,5,4,4
217,1,2,1,1,2,1,3,2,0,0,0,0,0,3,3,0,3,0,3,3,0,3,3,5,3,3,3,3,3,5,5,3,3,3,5,5,3,3
218,1,2,1,1,3,1,3,1,1,0,0,0,0,3,3,0,3,0,3,3,0,3,3,4,4,3,3,3,3,4,4,3,3,3,4,4,3,3
219,1,2,1,1,4,1,3,1,0,1,0,0,0,3,3,0,3,0,3,3,0,3,3,4,3,4,3,3,3,4,4,3,3,3,4,4,3,3
220,1,2,1,1,5,1,3,1,0,0,1,0,0,3,3,0,3,0,3,3,0,3,3,4,3,3,4,3,3,4,4,3,4,3,4,4,3,4
221,1,2,1,1,6,1,3,1,0,0,0,1,0,3,3,1,3,0,3,3,1,3,3,4,3,3,3,4,3,4,4,3,4,3,4,4,3,4
222,1,2,1,2,1,1,3,2,0,0,0,0,0,3,3,0,3,0,3,3,0,3,3,5,3,3,3,3,3,5,5,3,3,3,5,5,3,3
223,1,2,1,2,2,1,2,3,0,0,0,0,0,2,3,0,2,0,2,3,0,2,2,5,2,2,2,2,2,5,5,2,2,2,5,5,2,2
224,1,2,1,2,3,1,2,2,1,0,0,0,0,2,2,0,2,0,2,2,0,2,2,4,3,2,2,2,2,4,4,2,2,2,4,4,2,2
225,1,2,1,2,4,1,2,2,0,1,0,0,0,2,2,0,2,0,2,2,0,2,2,4,2,3,2,2,2,4,4,2,2,2,4,4,2,2
226,1,2,1,2,5,1,2,2,0,0,1,0,0,2,2,0,2,0,2,2,0,2,2,4,2,2,3,2,2,4,4,2,3,2,4,4,2,3
227,1,2,1,2,6,1,2,2,0,0,0,1,0,2,2,1,2,0,2,2,1,2,2,4,2,2,2,3,2,4,4,2,3,2,4,4,2,3
228,1,2,1,3,1,1,3,1,1,0,0,0,0,3,3,0,3,0,3,3,0,3,3,4,4,3,3,3,3,4,4,3,3,3,4,4,3,3
229,1,2,1,3,2,1,2,2,1,0,0,0,0,2,2,0,2,0,2,2,0,2,2,4,3,2,2,2,2,4,4,2,2,2,4,4,2,2
230,1,2,1,3,3,1,2,1,2,0,0,0,0,2,2,0,2,0,2,2,0,2,2,3,4,2,2,2,2,3,4,2,2,2,3,4,2,2
231,1,2,1,3,4,1,2,1,1,1,0,0,0,2,2,0,2,0,2,2,0,2,2,3,3,3,2,2,2,3,3,2,2,2,3,3,2,2
232,1,2,1,3,5,1,2,1,1,0,1,0,0,2,2,0,2,0,2,2,0,2,2,3,3,2,3,2,2,3,3,2,3,2,3,3,2,3
233,1,2,1,3,6,1,2,1,1,0,0,1,0,2,2,1,2,0,2,2,1,2,2,3,3,2,2,3,2,3,3,2,3,2,3,3,2,3
234,1,2,1,4,1,1,3,1,0,1,0,0,0,3,3,0,3,0,3,3,0,3,3,4,3,4,3,3,3,4,4,3,3,3,4,4,3,3
235,1,2,1,4,2,1,2,2,0,1,0,0,0,2,2,0,2,0,2,2,0,2,2,4,2,3,2,2,2,4,4,2,2,2,4,4,2,2
236,1,2,1,4,3,1,2,1,1,1,0,0,0,2,2,0,2,0,2,2,0,2,2,3,3,3,2,2,2,3,3,2,2,2,3,3,2,2
237,1,2,1,4,4,1,2,1,0,2,0,0,0,2,2,0,2,0,2,2,0,2,2,3,2,4,2,2,2,3,4,2,2,2,3,4,2,2
238,1,2,1,4,5,1,2,1,0,1,1,0,0,2,2,0,2,0,2,2,0,2,2,3,2,3,3,2,2,3,3,2,3,2,3,3,2,3
239,1,2,1,4,6,1,2,1,0,1,0,1,0,2,2,1,2,0,2,2,1,2,2,3,2,3,2,3,2,3,3,2,3,2,3,3,2,3
240,1,2,1,5,1,1,3,1,0,0,1,0,0,3,3,0,3,0,3,3,0,3,3,4,3,3,4,3,3,4,4,3,4,3,4,4,3,4
241,1,2,1,5,2,1,2,2,0,0,1,0,0,2,2,0,2,0,2,2,0,2,2,4,2,2,3,2,2,4,4,2,3,2,4,4,2,3
242,1,2,1,5,3,1,2,1,1,0,1,0,0,2,2,0,2,0,2,2,0,2,2,3,3,2,3,2,2,3,3,2,3,2,3,3,2,3
243,1,2,1,5,4,1,2,1,0,1,1,0,0,2,2,0,2,0,2,2,0,2,2,3,2,3,3,2,2,3,3,2,3,2,3,3,2,3
244,1,2,1,5,5,1,2,1,0,0,2,0,0,2,2,0,2,0,2,2,0,2,2,3,2,2,4,2,2,3,4,2,4,2,3,4,2,4
245,1,2,1,5,6,1,2,1,0,0,1,1,0,2,2,1,2,0,2,2,1,2,2,3,2,2,3,3,2,3,3,3,3,2,3,3,3,3
246,1,2,1,6,1,1,3,1,0,0,0,1,0,3,3,1,3,0,3,3,1,3,3,4,3,3,3,4,3,4,4,3,4,3,4,4,3,4
247,1,2,1,6,2,1,2,2,0,0,0,1,0,2,2,1,2,0,2,2,1,2,2,4,2,2,2,3,2,4,4,2,3,2,4,4,2,3
248,1,2,1,6,3,1,2,1,1,0,0,1,0,2,2,1,2,0,2,2,1,2,2,3,3,2,2,3,2,3,3,2,3,2,3,3,2,3
249,1,2,1,6,4,1,2,1,0,1,0,1,0,2,2,1,2,0,2,2,1,2,2,3,2,3,2,3,2,3,3,2,3,2,3,3,2,3
250,1,2,1,6,5,1,2,1,0,0,1,1,0,2,2,1,2,0,2,2,1,2,2,3,2,2,3,3,2,3,3,3,3,2,3,3,3,3
251,1,2,1,6,6,1,2,1,0,0,0,2,0,2,2,2,2,0,2,2,2,2,2,3,2,2,2,4,2,3,4,2,4,2,3,4,2,4
252,1,2,2,1,1,1,3,2,0,0,0,0,0,3,3,0,3,0,3,3,0,3,3,5,3,3,3,3,3,5,5,3,3,3,5,5,3,3
253,1,2,2,1,2,1,2,3,0,0,0,0,0,2,3,0,2,0,2,3,0,2,2,5,2,2,2,2,2,5,5,2,2,2,5,5,2,2
254,1,2,2,1,3,1,2,2,1,0,0,0,0,2,2,0,2,0,2,2,0,2,2,4,3,2,2,2,2,4,4,2,2,2,4,4,2,2
255,1,2,2,1,4,1,2,2,0,1,0,0,0,2,2,0,2,0,2,2,0,2,2,4,2,3,2,2,2,4,4,2,2,2,4,4,2,2
256,1,2,2,1,5,1,2,2,0,0,1,0,0,2,2,0,2,0,2,2,0,2,2,4,2,2,3,2,2,4,4,2,3,2,4,4,2,3
257,1,2,2,1,6,1,2,2,0,0,0,1,0,2,2,1,2,0,2,2,1,2,2,4,2,2,2,3,2,4,4,2,3,2,4,4,2,3
258,1,2,2,2,1,1,2,3,0,0,0,0,0,2,3,0,2,0,2,3,0,2,2,5,2,2,2,2,2,5,5,2,2,2,5,5,2,2
259,1,2,2,2,2,1,1,4,0,0,0,0,0,1,4,0,1,0,1,4,0,1,1,5,1,1,1,1,1,5,5,1,1,1,5,5,1,1
260,1,2,2,2,3,1,1,3,1,0,0,0,0,1,3,0,1,0,1,3,0,1,1,4,2,1,1,1,1,4,4,1,1,1,4,4,1,1
261,1,2,2,2,4,1,1,3,0,1,0,0,0,1,3,0,1,0,1,3,0,1,1,4,1,2,1,1,1,4,4,1,1,1,4,4,1,1
262,1,2,2,2,5,1,1,3,0,0,1,0,0,1,3,0,1,0,1,3,0,1,1,4,1,1,2,1,1,4,4,1,2,1,4,4,1,2
263,1,2,2,2,6,1,1,3,0,0,0,1,0,1,3,1,1,0,1,3,1,1,1,4,1,1,1,2,1,4,4,1,2,1,4,4,1,2
264,1,2,2,3,1,1,2,2,1,0,0,0,0,2,2,0,2,0,2,2,0,2,2,4,3,2,2,2,2,4,4,2,2,2,4,4,2,2
265,1,2,2,3,2,1,1,3,1,0,0,0,0,1,3,0,1,0,1,3,0,1,1,4,2,1,1,1,1,4,4,1,1,1,4,4,1,1
266,1,2,2,3,3,1,1,2,2,0,0,0,0,1,2,0,1,0,1,2,0,1,1,3,3,1,1,1,1,3,3,1,1,1,3,3,1,1
267,1,2,2,3,4,1,1,2,1,1,0,0,0,1,2,0,1,0,1,2,0,1,1,3,2,2,1,1,1,3,3,1,1,1,3,3,1,1
268,1,2,2,3,5,1,1,2,1,0,1,0,0,1,2,0,1,0,1,2,0,1,1,3,2,1,2,1,1,3,3,1,2,1,3,3,1,2
269,1,2,2,3,6,1,1,2,1,0,0,1,0,1,2,1,1,0,1,2,1,1,1,3,2,1,1,2,1,3,3,1,2,1,3,3,1,2
270,1,2,2,4,1,1,2,2,0,1,0,0,0,2,2,0,2,0,2,2,0,2,2,4,2,3,2,2,2,4,4,2,2,2,4,4,2,2
271,1,2,2,4,2,1,1,3,0,1,0,0,0,1,3,0,1,0,1,3,0,1,1,4,1,2,1,1,1,4,4,1,1,1,4,4,1,1
272,1,2,2,4,3,1,1,2,1,1,0,0,0,1,2,0,1,0,1,2,0,1,1,3,2,2,1,1,1,3,3,1,1,1,3,3,1,1
273,1,2,2,4,4,1,1,2,0,2,0,0,0,1,2,0,1,0,1,2,0,1,1,3,1,3,1,1,1,3,3,1,1,1,3,3,1,1
274,1,2,2,4,5,1,1,2,0,1,1,0,0,1,2,0,1,0,1,2,0,1,1,3,1,2,2,1,1,3,3,1,2,1,3,3,1,2
275,1,2,2,4,6,1,1,2,0,1,0,1,0,1,2,1,1,0,1,2,1,1,1,3,1,2,1,2,1,3,3,1,2,1,3,3,1,2
276,1,2,2,5,1,1,2,2,0,0,1,0,0,2,2,0,2,0,2,2,0,2,2,4,2,2,3,2,2,4,4,2,3,2,4,4,2,3
277,1,2,2,5,2,1,1,3,0,0,1,0,0,1,3,0,1,0,1,3,0,1,1,4,1,1,2,1,1,4,4,1,2,1,4,4,1,2
278,1,2,2,5,3,1,1,2,1,0,1,0,0,1,2,0,1,0,1,2,0,1,1,3,2,1,2,1,1,3,3,1,2,1,3,3,1,2
279,1,2,2,5,4,1,1,2,0,1,1,0,0,1,2,0,1,0,1,2,0,1,1,3,1,2,2,1,1,3,3,1,2,1,3,3,1,2
280,1,2,2,5,5,1,1,2,0,0,2,0,0,1,2,0,1,0,1,2,0,1,1,3,1,1,3,1,1,3,3,1,3,1,3,3,1,3
281,1,2,2,5,6,1,1,2,0,0,1,1,0,1,2,1,1,0,1,2,1,1,1,3,1,1,2,2,1,3,3,2,2,1,3,3,2,2
282,1,2,2,6,1,1,2,2,0,0,0,1,0,2,2,1,2,0,2,2,1,2,2,4,2,2,2,3,2,4,4,2,3,2,4,4,2,3
283,1,2,2,6,2,1,1,3,0,0,0,1,0,1,3,1,1,0,1,3,1,1,1,4,1,1,1,2,1,4,4,1,2,1,4,4,1,2
284,1,2,2,6,3,1,1,2,1,0,0,1,0,1,2,1,1,0,1,2,1,1,1,3,2,1,1,2,1,3,3,1,2,1,3,3,1,2
285,1,2,2,6,4,1,1,2,0,1,0,1,0,1,2,1,1,0,1,2,1,1,1,3,1,2,1,2,1,3,3,1,2,1,3,3,1,2
286,1,2,2,6,5,1,1,2,0,0,1,1,0,1,2,1,1,0,1,2,1,1,1,3,1,1,2,2,1,3,3,2,2,1,3,3,2,2
287,1,2,2,6,6,1,1,2,0,0,0,2,0,1,2,1,2,0,1,2,1,2,1,3,1,1,1,3,1,3,3,1,3,1,3,3,1,3
288,1,2,3,1,1,1,3,1,1,0,0,0,0,3,3,0,3,0,3,3,0,3,3,4,4,3,3,3,3,4,4,3,3,3,4,4,3,3
289,1,2,3,1,2,1,2,2,1,0,0,0,0,2,2,0,2,0,2,2,0,2,2,4,3,2,2,2,2,4,4,2,2,2,4,4,2,2
290,1,2,3,1,3,1,2,1,2,0,0,0,0,2,2,0,2,0,2,2,0,2,2,3,4,2,2,2,2,3,4,2,2,2,3,4,2,2
291,1,2,3,1,4,1,2,1,1,1,0,0,0,2,2,0,2,0,2,2,0,2,2,3,3,3,2,2,2,3,3,2,2,2,3,3,2,2
292,1,2,3,1,5,1,2,1,1,0,1,0,0,2,2,0,2,0,2,2,0,2,2,3,3,2,3,2,2,3,3,2,3,2,3,3,2,3
293,1,2,3,1,6,1,2,1,1,0,0,1,0,2,2,1,2,0,2,2,1,2,2,3,3,2,2,3,2,3,3,2,3,2,3,3,2,3
294,1,2,3,2,1,1,2,2,1,0,0,0,0,2,2,0,2,0,2,2,0,2,2,4,3,2,2,2,2,4,4,2,2,2,4,4,2,2
295,1,2,3,2,2,1,1,3,1,0,0,0,0,1,3,0,1,0,1,3,0,1,1,4,2,1,1,1,1,4,4,1,1,1,4,4,1,1
296,1,2,3,2,3,1,1,2,2,0,0,0,0,1,2,0,1,0,1,2,0,1,1,3,3,1,1,1,1,3,3,1,1,1,3,3,1,1
297,1,2,3,2,4,1,1,2,1,1,0,0,0,1,2,0,1,0,1,2,0,1,1,3,2,2,1,1,1,3,3,1,1,1,3,3,1,1
298,1,2,3,2,5,1,1,2,1,0,1,0,0,1,2,0,1,0,1,2,0,1,1,3,2,1,2,1,1,3,3,1,2,1,3,3,1,2
299,1,2,3,2,6,1,1,2,1,0,0,1,0,1,2,1,1,0,1,2,1,1,1,3,2,1,1,2,1,3,3,1,2,1,3,3,1,2
300,1,2,3,3,1,1,2,1,2,0,0,0,0,2,2,0,2,0,2,2,0,2,2,3,4,2,2,2,2,3,4,2,2,2,3,4,2,2
301,1,2,3,3,2,1,1,2,2,0,0,0,0,1,2,0,1,0,1,2,0,1,1,3,3,1,1,1,1,3,3,1,1,1,3,3,1,1
302,1,2,3,3,3,1,1,1,3,0,0,0,0,1,3,0,1,0,1,3,0,1,1,2,4,1,1,1,1,2,4,1,1,1,2,4,1,1
303,1,2,3,3,4,1,1,1,2,1,0,0,0,1,2,0,1,0,1,2,0,1,1,2,3,2,1,1,1,2,3,1,1,1,2,3,1,1
304,1,2,3,3,5,1,1,1,2,0,1,0,0,1,2,0,1,0,1,2,0,1,1,2,3,1,2,1,1,2,3,1,2,1,2,3,1,2
305,1,2,3,3,6,1,1,1,2,0,0,1,0,1,2,1,1,0,1,2,1,1,1,2,3,1,1,2,1,2,3,1,2,1,2,3,1,2
306,1,2,3,4,1,1,2,1,1,1,0,0,0,2,2,0,2,0,2,2,0,2,2,3,3,3,2,2,2,3,3,2,2,2,3,3,2,2
307,1,2,3,4,2,1,1,2,1,1,0,0,0,1,2,0,1,0,1,2,0,1,1,3,2,2,1,1,1,3,3,1,1,1,3,3,1,1
308,1,2,3,4,3,1,1,1,2,1,0,0,0,1,2,0,1,0,1,2,0,1,1,2,3,2,1,1,1,2,3,1,1,1,2,3,1,1
309,1,2,3,4,4,1,1,1,1,2,0,0,0,1,2,0,1,0,1,2,0,1,1,2,2,3,1,1,1,2,3,1,1,1,2,3,1,1
310,1,2,3,4,5,10,1,1,1,1,1,0,0,1,1,0,1,0,10,10,0,10,1,2,2,2,2,1,1,2,2,1,2,10,20,20,10,20
311,1,2,3,4,6,10,1,1,1,1,0,1,0,1,1,1,1,0,10,10,10,10,1,2,2,2,1,2,1,2,2,1,2,10,20,20,10,20
312,1,2,3,5,1,1,2,1,1,0,1,0,0,2,2,0,2,0,2,2,0,2,2,3,3,2,3,2,2,3,3,2,3,2,3,3,2,3
313,1,2,3,5,2,1,1,2,1,0,1,0,0,1,2,0,1,0,1,2,0,1,1,3,2,1,2,1,1,3,3,1,2,1,3,3,1,2
314,1,2,3,5,3,1,1,1,2,0,1,0,0,1,2,0,1,0,1,2,0,1,1,2,3,1,2,1,1,2,3,1,2,1,2,3,1,2
315,1,2,3,5,4,10,1,1,1,1,1,0,0,1,1,0,1,0,10,10,0,10,1,2,2,2,2,1,1,2,2,1,2,10,20,20,10,20
316,1,2,3,5,5,1,1,1,1,0,2,0,0,1,2,0,1,0,1,2,0,1,1,2,2,1,3,1,1,2,3,1,3,1,2,3,1,3
317,1,2,3,5,6,10,1,1,1,0,1,1,0,1,1,1,1,0,10,10,10,10,1,2,2,1,2,2,1,2,2,2,2,10,20,20,20,20
318,1,2,3,6,1,1,2,1,1,0,0,1,0,2,2,1,2,0,2,2,1,2,2,3,3,2,2,3,2,3,3,2,3,2,3,3,2,3
319,1,2,3,6,2,1,1,2,1,0,0,1,0,1,2,1,1,0,1,2,1,1,1,3,2,1,1,2,1,3,3,1,2,1,3,3,1,2
320,1,2,3,6,3,1,1,1,2,0,0,1,0,1,2,1,1,0,1,2,1,1,1,2,3,1,1,2,1,2,3,1,2,1,2,3,1,2
321,1,2,3,6,4,10,1,1,1,1,0,1,0,1,1,1,1,0,10,10,10,10,1,2,2,2,1,2,1,2,2,1,2,10,20,20,10,20
322,1,2,3,6,5,10,1,1,1,0,1,1,0,1,1,1,1,0,10,10,10,10,1,2,2,1,2,2,1,2,2,2,2,10,20,20,20,20
323,1,2,3,6,6,1,1,1,1,0,0,2,0,1,2,1,2,0,1,2,1,2,1,2,2,1,1,3,1,2,3,1,3,1,2,3,1,3
324,1,2,4,1,1,1,3,1,0,1,0,0,0,3,3,0,3,0,3,3,0,3,3,4,3,4,3,3,3,4,4,3,3,3,4,4,3,3
325,1,2,4,1,2,1,2,2,0,1,0,0,0,2,2,0,2,0,2,2,0,2,2,4,2,3,2,2,2,4,4,2,2,2,4,4,2,2
326,1,2,4,1,3,1,2,1,1,1,0,0,0,2,2,0,2,0,2,2,0,2,2,3,3,3,2,2,2,3,3,2,2,2,3,3,2,2
327,1,2,4,1,4,1,2,1,0,2,0,0,0,2,2,0,2,0,2,2,0,2,2,3,2,4,2,2,2,3,4,2,2,2,3,4,2,2
328,1,2,4,1,5,1,2,1,0,1,1,0,0,2,2,0,2,0,2,2,0,2,2,3,2,3,3,2,2,3,3,2,3,2,3,3,2,3
329,1,2,4,1,6,1,2,1,0,1,0,1,0,2,2,1,2,0,2,2,1,2,2,3,2,3,2,3,2,3,3,2,3,2,3,3,2,3
330,1,2,4,2,1,1,2,2,0,1,0,0,0,2,2,0,2,0,2,2,0,2,2,4,2,3,2,2,2,4,4,2,2,2,4,4,2,2
331,1,2,4,2,2,1,1,3,0,1,0,0,0,1,3,0,1,0,1,3,0,1,1,4,1,2,1,1,1,4,4,1,1,1,4,4,1,1
332,1,2,4,2,3,1,1,2,1,1,0,0,0,1,2,0,1,0,1,2,0,1,1,3,2,2,1,1,1,3,3,1,1,1,3,3,1,1
333,1,2,4,2,4,1,1,2,0,2,0,0,0,1,2,0,1,0,1,2,0,1,1,3,1,3,1,1,1,3,3,1,1,1,3,3,1,1
334,1,2,4,2,5,1,1,2,0,1,1,0,0,1,2,0,1,0,1,2,0,1,1,3,1,2,2,1,1,3,3,1,2,1,3,3,1,2
335,1,2,4,2,6,1,1,2,0,1,0,1,0,1,2,1,1,0,1,2,1,1,1,3,1,2,1,2,1,3,3,1,2,1,3,3,1,2
336,1,2,4,3,1,1,2,1,1,1,0,0,0,2,2,0,2,0,2,2,0,2,2,3,3,3,2,2,2,3,3,2,2,2,3,3,2,2
337,1,2,4,3,2,1,1,2,1,1,0,0,0,1,2,0,1,0,1,2,0,1,1,3,2,2,1,1,1,3,3,1,1,1,3,3,1,1
338,1,2,4,3,3,1,1,1,2,1,0,0,0,1,2,0,1,0,1,2,0,1,1,2,3,2,1,1,1,2,3,1,1,1,2,3,1,1
339,1,2,4,3,4,1,1,1,1,2,0,0,0,1,2,0,1,0,1,2,0,1,1,2,2,3,1,1,1,2,3,1,1,1,2,3,1,1
340,1,2,4,3,5,10,1,1,1,1,1,0,0,1,1,0,1,0,10,10,0,10,1,2,2,2,2,1,1,2,2,1,2,10,20,20,10,20
